price,xgb,lightgbm
685000000.000001,588900000,601300000
7e+08,645500000,621600000
809999999.999999,695700000,669400000
4.25e+08,615300000,685200000
4.3e+08,441600000,424200000
3.3e+08,417900000,403500000
369999999.999999,450900000,4.39e+08
470000000.000001,489400000,4.57e+08
479999999.999999,522300000,504900000
3.8e+08,347600000,3.57e+08
3e+08,430400000,428300000
558999999.999999,539200000,540500000
349999999.999999,446200000,4.1e+08
3.6e+08,3.62e+08,366900000
3.25e+08,366500000,368800000
3.1e+08,360800000,371300000
1.55e+09,1.281e+09,1.31e+09
950000000.000001,708300000,762200000
859999999.999999,916500000,8.88e+08
600000000.000001,561800000,591300000
7.35e+08,694800000,730800000
1.05e+09,970100000,950200000
869999999.999999,705100000,721100000
604999999.999999,539100000,545500000
6.5e+08,731600000,718100000
399999999.999999,369900000,3.68e+08
349999999.999999,3.89e+08,3.84e+08
4.3e+08,366900000,367800000
5.9e+08,600300000,585400000
3.6e+08,432600000,423400000
4.95e+08,458800000,4.74e+08
1.4e+09,1.419e+09,1.336e+09
849999999.999999,853300000,852700000
390000000.000001,394700000,392600000
4.64e+08,429100000,444300000
3.2e+08,3.55e+08,358200000
849999999.999999,9.63e+08,933200000
6.5e+08,637700000,624500000
1.2e+09,1039700000,1146600000
3.25e+08,352500000,341200000
3.95e+08,450400000,461300000
630000000.000001,526200000,499600000
8.2e+08,901600000,894500000
974999999.999999,764300000,769400000
430178398.000001,400400000,396400000
4.15e+08,442900000,450300000
419999999.999999,526600000,513900000
479999999.999999,435800000,426600000
498900000,413800000,4.17e+08
7.8e+08,746900000,774900000
340000000.000001,345100000,342700000
849999999.999999,1.041e+09,1060200000
4.4e+08,4.62e+08,455300000
1.1e+09,1206800000,1164200000
549900000.000001,571900000,585200000
4.15e+08,475400000,458400000
6.7e+08,742200000,700300000
757000000.000001,650600000,667500000
900000000.000001,1060700000,1012100000
1.25e+09,834200000,817100000
900000000.000001,7.78e+08,7.94e+08
1.2e+09,1.251e+09,1260900000
1.6e+09,998900000,1022300000
8.35e+08,804800000,806100000
349999999.999999,3.72e+08,370500000
689999999.999999,615300000,644500000
539999999.999999,665500000,657800000
349999999.999999,376300000,379700000
419999999.999999,380500000,391400000
4.3e+08,426900000,411400000
410000000.000001,425700000,444600000
410000000.000001,3.53e+08,350900000
449999999.999999,415100000,398100000
1.4e+09,1206700000,1190600000
5e+08,596800000,5.98e+08
720000000.000001,662300000,714300000
6.5e+08,699200000,750500000
6.8e+08,875200000,846600000
1.1e+09,1165700000,1147400000
3e+08,369100000,364200000
900000000.000001,591900000,568200000
349999999.999999,427900000,409500000
419999999.999999,520800000,487400000
419999999.999999,520800000,487400000
449999999.999999,454400000,450500000
4.49e+08,389600000,374900000
4.3e+08,342200000,349400000
340000000.000001,414300000,410400000
5.8e+08,515900000,540500000
7e+08,5.55e+08,545400000
301082000,366200000,3.64e+08
301082000,363800000,353800000
8.15e+08,6.75e+08,676500000
664985445.999999,568200000,574500000
369999999.999999,373300000,389500000
490000000.000001,565600000,546600000
3.95e+08,382700000,377400000
990000000.000001,837100000,861900000
470000000.000001,522800000,494500000
449999999.999999,443800000,442300000
6.5e+08,521700000,530300000
6.5e+08,608500000,600200000
6.8e+08,651500000,671600000
349999999.999999,407600000,397800000
449999999.999999,546200000,508300000
5.2e+08,714800000,676900000
1.31e+09,1002200000,1017100000
1.3e+09,1335800000,1273400000
3.19e+08,431800000,421900000
5.2e+08,627600000,619200000
449999999.999999,424600000,456700000
3e+08,363500000,373100000
4.6e+08,368100000,374900000
3.2e+08,390700000,403700000
3.1e+08,337200000,335600000
3.05e+08,317500000,344400000
550000000.000001,500100000,495700000
449999999.999999,347300000,357800000
349999999.999999,343800000,351200000
4.4e+08,438400000,439900000
600000000.000001,860900000,929800000
449999999.999999,410100000,406200000
1.3e+09,614600000,627500000
550000000.000001,454300000,470800000
3.6e+08,392500000,368800000
340000000.000001,358200000,357600000
3e+08,406600000,391400000
410000000.000001,563500000,549500000
340000000.000001,3.74e+08,376300000
3e+08,339800000,355900000
449999999.999999,436900000,431900000
399999999.999999,423100000,411300000
4.05e+08,402100000,401700000
3.35e+08,385600000,389300000
3.1e+08,320500000,331500000
3.8e+08,351100000,357500000
620000000.000001,603500000,655600000
550000000.000001,478100000,5.02e+08
640000000.000001,609900000,619800000
600000000.000001,712600000,701700000
5.3e+08,498500000,513200000
407999999.999999,416900000,409200000
550000000.000001,594100000,588600000
349999999.999999,366600000,352800000
3.8e+08,348400000,340900000
869999999.999999,949600000,1003400000
3.3e+08,307900000,317700000
4.4e+08,410300000,424100000
4.69e+08,549900000,572900000
1.2e+09,985900000,969400000
355000000.000001,362500000,3.56e+08
358999999.999999,475200000,448400000
1.15e+09,1031400000,1021500000
620000000.000001,742600000,7.92e+08
900000000.000001,860400000,831400000
1.2e+09,1364100000,1437600000
4.6e+08,367700000,369100000
539999999.999999,527300000,524300000
790000000.000001,872500000,8.56e+08
4.3e+08,509800000,521700000
449999999.999999,655500000,652600000
510000000.000001,623100000,617700000
5.3e+08,453200000,4.56e+08
1.22e+09,999400000,1046400000
5.8e+08,598100000,595300000
790000000.000001,978800000,1056800000
1.07e+09,936200000,963700000
770000000.000001,917500000,907200000
8e+08,500800000,537400000
5.45e+08,547200000,570100000
1.2e+09,1047200000,1051200000
1.65e+09,913400000,969600000
3.08e+08,327500000,349500000
4.35e+08,396700000,389300000
930000000.000001,1.095e+09,1.145e+09
1.3e+09,7.91e+08,8.06e+08
550000000.000001,608200000,596200000
720000000.000001,708700000,648600000
9.79e+08,1068900000,1034800000
849999999.999999,885200000,880500000
539999999.999999,483800000,489400000
6.5e+08,840500000,830200000
1.145e+09,873900000,867900000
7.29e+08,9.11e+08,894600000
6.7e+08,7.75e+08,797300000
1.4e+09,1015100000,1102900000
484999999.999999,627200000,6.43e+08
1e+09,7.92e+08,751500000
3.1e+08,380200000,3.79e+08
514999999.999999,504800000,495800000
470000000.000001,404400000,431300000
3.95e+08,434800000,415900000
979999999.999999,996800000,982400000
1.1e+09,1007300000,999500000
355000000.000001,371200000,390900000
3.6e+08,408900000,399300000
7.5e+08,933600000,9.42e+08
390000000.000001,400300000,360200000
449999999.999999,561800000,536700000
4.79e+08,400300000,405400000
470000000.000001,628500000,698300000
720000000.000001,760400000,798500000
640000000.000001,886700000,870600000
6.5e+08,694900000,642600000
1.3e+09,1193100000,1146900000
7.8e+08,759900000,7.58e+08
560000000.000001,467900000,479300000
3.8e+08,424600000,423200000
7e+08,697800000,682400000
849999999.999999,844600000,857900000
970000000.000001,601400000,666700000
720000000.000001,803800000,762300000
1.15e+09,1061100000,1037500000
4.35e+08,468400000,4.76e+08
7e+08,745900000,754500000
950000000.000001,647900000,737200000
449999999.999999,420500000,436100000
900000000.000001,7.66e+08,738400000
950000000.000001,964600000,993800000
6.5e+08,552300000,562200000
1.5e+09,765200000,7.65e+08
849999999.999999,916900000,913500000
8.2e+08,679400000,709600000
9.6e+08,574600000,591600000
1.4e+09,1160900000,1210100000
1.3e+09,1191600000,1214500000
8e+08,807700000,8.21e+08
3e+08,387700000,405400000
790000000.000001,896600000,882800000
6.5e+08,569300000,567900000
6.5e+08,807900000,789100000
630000000.000001,1.005e+09,1042900000
399999999.999999,405400000,421100000
479999999.999999,598700000,603500000
7.5e+08,974900000,949700000
3.8e+08,423900000,433400000
449999999.999999,602900000,621200000
7.5e+08,593900000,562900000
399999999.999999,531400000,499900000
349999999.999999,581500000,573700000
449999999.999999,512400000,511300000
849999999.999999,1014300000,940400000
8.4e+08,754600000,8.48e+08
7e+08,549900000,566500000
1.38e+09,1170600000,1263800000
681999999.999999,578400000,642800000
3.3e+08,451100000,457200000
3.2e+08,378200000,383500000
340000000.000001,433100000,405600000
5.2e+08,508100000,489900000
340000000.000001,340300000,340200000
369999999.999999,317400000,329300000
3.8e+08,346100000,358400000
419999999.999999,407800000,406500000
550000000.000001,632900000,7.06e+08
4.4e+08,469400000,451800000
979999999.999999,902800000,8.81e+08
550000000.000001,567400000,583900000
1.2e+09,954600000,9.68e+08
1e+09,846500000,859700000
539999999.999999,626400000,651700000
4.6e+08,481800000,493200000
689999999.999999,711700000,689800000
449999999.999999,5.29e+08,517200000
550000000.000001,654900000,672900000
8e+08,1062300000,1.078e+09
5.7e+08,670200000,639700000
1.2e+09,612300000,655300000
950000000.000001,845900000,865900000
6.8e+08,506300000,551600000
1.1e+09,982100000,984400000
889999999.999999,793300000,809700000
1.07e+09,1042100000,1074500000
1.6e+09,1290900000,1332600000
449999999.999999,5.93e+08,572800000
979999999.999999,1114800000,1129100000
470000000.000001,529300000,575100000
3.2e+08,348300000,354200000
3.8e+08,433500000,411400000
3.99e+08,565300000,545600000
3.16e+08,360200000,357400000
6.8e+08,828100000,789600000
349999999.999999,485200000,487200000
3.6e+08,428500000,407100000
1.05e+09,1127500000,1129100000
1e+09,937400000,1017700000
1.3e+09,1027600000,1013800000
3.85e+08,388600000,393200000
630000000.000001,762600000,7.7e+08
539999999.999999,578900000,598900000
449999999.999999,490100000,493900000
620000000.000001,659900000,663100000
930000000.000001,759800000,745400000
1.4e+09,1481400000,1406300000
410000000.000001,434700000,413900000
620000000.000001,542100000,545500000
5.2e+08,584800000,573900000
3.2e+08,436700000,434300000
1e+09,688300000,7.06e+08
380500000,4.35e+08,445700000
498000000.000001,578400000,574900000
630000000.000001,690300000,704600000
5.3e+08,423400000,448700000
3.98e+08,341600000,344600000
1.15e+09,1222300000,1136500000
470000000.000001,4.82e+08,480800000
5.3e+08,567700000,553800000
990000000.000001,1121700000,1169900000
1.17e+09,1101400000,1124600000
3.2e+08,460900000,458300000
1.4e+09,902200000,872500000
5.8e+08,448500000,425800000
3.3e+08,4.35e+08,423600000
3.78e+08,414900000,438700000
3.2e+08,323700000,329800000
399999999.999999,415900000,3.9e+08
3.78e+08,414900000,438700000
6.8e+08,5.93e+08,578100000
3e+08,385700000,384500000
349999999.999999,406800000,374900000
6.59e+08,559900000,593800000
1.1e+09,608500000,623200000
900000000.000001,785200000,803400000
3e+08,368200000,361700000
1.65e+09,1074700000,1061100000
3.2e+08,354400000,350300000
449999999.999999,445900000,429100000
369999999.999999,587100000,566200000
7e+08,592800000,558900000
526473500,538600000,519700000
1170459000,581700000,611300000
404796000,373200000,382100000
3.6e+08,403800000,404200000
419999999.999999,390200000,421700000
449999999.999999,472600000,457200000
374999999.999999,475100000,463600000
5.9e+08,556300000,533900000
419999999.999999,496400000,485500000
479999999.999999,571100000,607700000
490000000.000001,622900000,595400000
4.35e+08,471200000,470200000
3.3e+08,3.39e+08,3.35e+08
449999999.999999,510600000,531100000
4.05e+08,430600000,435100000
7e+08,599200000,578600000
560000000.000001,567700000,520200000
630000000.000001,738900000,737700000
3.15e+08,424100000,4.29e+08
3.78e+08,4.37e+08,4.63e+08
821999999.999999,474100000,473600000
849999999.999999,807300000,846600000
390000000.000001,437400000,435600000
1.3e+09,699600000,697200000
375054000,423100000,422100000
3.8e+08,398700000,396800000
1.05e+09,476200000,469200000
349999999.999999,369100000,381500000
3.2e+08,421800000,394600000
410000000.000001,350400000,3.43e+08
759999999.999999,614500000,644700000
3e+08,314600000,335400000
539999999.999999,493800000,500300000
3e+08,418500000,412600000
399999999.999999,363300000,373900000
600000000.000001,499100000,4.97e+08
539999999.999999,459900000,460200000
5.7e+08,469800000,471100000
3.86e+08,418500000,422400000
3.65e+08,362700000,350500000
445400000,393700000,394400000
4.97e+08,636800000,667300000
550000000.000001,6e+08,566100000
358999999.999999,506100000,483800000
4.3e+08,456900000,441600000
3.1e+08,368200000,371500000
399999999.999999,4.61e+08,445100000
596955000,538600000,519700000
349999999.999999,415800000,416900000
3.6e+08,317900000,320700000
6.8e+08,531700000,503200000
720000000.000001,549200000,4.86e+08
3.8e+08,445300000,442100000
449999999.999999,509800000,4.96e+08
5e+08,4.72e+08,456800000
790000000.000001,755500000,7.92e+08
423800000,481200000,444600000
340000000.000001,380700000,3.81e+08
550000000.000001,626900000,6.2e+08
419999999.999999,352400000,360100000
1.2e+09,940800000,972700000
5.8e+08,657800000,659600000
3.6e+08,438700000,430700000
4.65e+08,494200000,483700000
4.25e+08,506800000,515800000
3.1e+08,328900000,326800000
514999999.999999,405200000,411500000
437900000,444400000,470700000
410000000.000001,325400000,335800000
4.35e+08,469100000,451600000
3.8e+08,325400000,335800000
4.33e+08,457500000,452900000
3.65e+08,364800000,368300000
4.25e+08,378400000,3.85e+08
4.45e+08,381300000,367400000
349999999.999999,409300000,400700000
5.8e+08,463700000,462600000
6.5e+08,525200000,550700000
3.15e+08,415200000,410100000
8e+08,700700000,734800000
1.05e+09,870900000,935800000
419999999.999999,550800000,5.55e+08
7.5e+08,957600000,1011200000
8e+08,914800000,873500000
8.2e+08,676500000,6.83e+08
490000000.000001,480900000,469900000
4.65e+08,528400000,503400000
3.62e+08,380500000,411700000
3.2e+08,363700000,390100000
7.5e+08,530800000,550500000
3.2e+08,453400000,448500000
3.8e+08,4.67e+08,459600000
479990000,632600000,614900000
7.5e+08,517800000,536100000
3.25e+08,368700000,363900000
3.45e+08,382500000,379300000
6.5e+08,693700000,716400000
349999999.999999,466300000,423500000
600000000.000001,381300000,391900000
1e+09,820600000,821200000
3.8e+08,398200000,425700000
3.1e+08,378700000,358500000
3.35e+08,3.5e+08,336900000
3.8e+08,474600000,454200000
7.8e+08,743200000,747800000
340000000.000001,312400000,3.08e+08
399999999.999999,381600000,396100000
849999999.999999,656700000,638900000
6.1e+08,662300000,661300000
463690000.000001,451400000,449500000
3.1e+08,316100000,316900000
3.3e+08,364900000,3.7e+08
349999999.999999,409900000,406100000
463690000.000001,475700000,447900000
3.1e+08,384700000,367800000
759999999.999999,607600000,6.1e+08
449999999.999999,511900000,522400000
3.6e+08,362700000,349700000
3.45e+08,408500000,415400000
419999999.999999,5.5e+08,494400000
439300000,383200000,378900000
3.2e+08,420600000,370400000
7.5e+08,631500000,635800000
3.3e+08,422600000,428200000
1.6e+09,740600000,7.92e+08
8e+08,804800000,823900000
490000000.000001,436800000,437400000
3.2e+08,406100000,382300000
6.7e+08,424200000,445500000
470000000.000001,575200000,555600000
331999999.999999,344100000,346200000
550000000.000001,429100000,418400000
3.8e+08,421500000,416900000
387000000.000001,423400000,425200000
498999999.999999,384700000,405300000
514999999.999999,415400000,444700000
630000000.000001,582700000,621500000
5e+08,440600000,439100000
390000000.000001,381300000,377300000
4.15e+08,421100000,415400000
4.3e+08,407800000,4.17e+08
3.6e+08,406500000,394600000
374999999.999999,358300000,358100000
7.5e+08,4.48e+08,444400000
449999999.999999,432900000,436300000
3.3e+08,381600000,3.63e+08
5.3e+08,499200000,491400000
369999999.999999,359800000,369100000
3.8e+08,337200000,342500000
4.3e+08,403800000,419600000
630000000.000001,569200000,556200000
3e+08,359500000,358600000
7.5e+08,502400000,468900000
369999999.999999,379100000,361100000
3.95e+08,472400000,476800000
3.2e+08,397500000,4.03e+08
449999999.999999,356500000,367400000
470000000.000001,459800000,470900000
3.2e+08,366300000,3.69e+08
4.45e+08,399100000,404900000
4.4e+08,4.04e+08,418800000
3e+08,335900000,366400000
4.45e+08,387100000,404200000
3e+08,367400000,345600000
729999999.999999,553200000,550600000
399999999.999999,444900000,419600000
449999999.999999,421700000,439800000
349999999.999999,4.41e+08,424800000
390000000.000001,553900000,564300000
5.8e+08,614600000,639700000
1.55e+09,1143900000,1133500000
1.45e+09,1113900000,1.123e+09
4.4e+08,658300000,623900000
6.5e+08,830200000,834600000
5.2e+08,6.28e+08,661800000
759999999.999999,859300000,808500000
1.45e+09,1043200000,1036400000
1.5e+09,939100000,1094200000
835600000,890600000,912300000
7.5e+08,722700000,723500000
630000000.000001,613600000,639100000
659999999.999999,835300000,893200000
